day	wk1	wk2	wk3	wk4	wk5	wk6	cumm	covid	country
49	0	0	0	1	0	0	34	7	42
50	0	0	0	1	0	0	41	0	42
51	0	0	0	0	1	0	41	10	42
52	0	0	0	0	1	0	51	8	42
53	0	0	0	0	1	0	59	31	42
54	0	0	0	0	1	0	90	31	42
55	0	0	0	0	1	0	121	14	42
56	0	0	0	0	1	0	135	5	42
57	0	0	0	0	1	0	140	10	42
58	0	0	0	0	0	1	150	37	42
59	0	0	0	0	0	1	187	27	42
60	0	0	0	0	0	1	214	84	42
61	0	0	0	0	0	1	298	65	42
62	0	0	0	0	0	1	363	72	42
1	1	0	0	0	0	0	0	0	35
2	1	0	0	0	0	0	0	0	35
3	1	0	0	0	0	0	0	0	35
4	1	0	0	0	0	0	0	0	35
5	1	0	0	0	0	0	0	0	35
6	1	0	0	0	0	0	0	0	35
7	1	0	0	0	0	0	0	0	35
8	1	0	0	0	0	0	0	0	35
9	1	0	0	0	0	0	0	0	35
10	1	0	0	0	0	0	0	0	35
11	1	0	0	0	0	0	0	0	35
12	1	0	0	0	0	0	0	0	35
13	1	0	0	0	0	0	0	0	35
14	1	0	0	0	0	0	0	0	35
15	1	0	0	0	0	0	0	0	35
16	1	0	0	0	0	0	0	0	35
17	1	0	0	0	0	0	0	0	35
18	1	0	0	0	0	0	0	0	35
19	1	0	0	0	0	0	0	0	35
20	1	0	0	0	0	0	0	0	35
21	1	0	0	0	0	0	0	0	35
22	1	0	0	0	0	0	0	0	35
23	1	0	0	0	0	0	0	0	35
24	1	0	0	0	0	0	0	0	35
25	1	0	0	0	0	0	0	0	35
26	1	0	0	0	0	0	0	0	35
27	1	0	0	0	0	0	0	0	35
28	1	0	0	0	0	0	0	0	35
29	1	0	0	0	0	0	0	1	35
30	0	1	0	0	0	0	1	0	35
31	0	1	0	0	0	0	1	0	35
32	0	1	0	0	0	0	1	0	35
33	0	1	0	0	0	0	1	0	35
34	0	1	0	0	0	0	1	1	35
35	0	1	0	0	0	0	2	0	35
36	0	1	0	0	0	0	2	0	35
37	0	0	1	0	0	0	2	0	35
38	0	0	1	0	0	0	2	0	35
39	0	0	1	0	0	0	2	0	35
40	0	0	1	0	0	0	2	1	35
41	0	0	1	0	0	0	3	0	35
42	0	0	1	0	0	0	3	0	35
43	0	0	1	0	0	0	3	0	35
44	0	0	0	1	0	0	3	2	35
45	0	0	0	1	0	0	5	0	35
46	0	0	0	1	0	0	5	1	35
47	0	0	0	1	0	0	6	1	35
48	0	0	0	1	0	0	7	0	35
49	0	0	0	1	0	0	7	0	35
50	0	0	0	1	0	0	7	0	35
51	0	0	0	0	1	0	7	3	35
52	0	0	0	0	1	0	10	2	35
53	0	0	0	0	1	0	12	0	35
54	0	0	0	0	1	0	12	2	35
55	0	0	0	0	1	0	14	0	35
56	0	0	0	0	1	0	14	0	35
57	0	0	0	0	1	0	14	1	35
58	0	0	0	0	0	1	15	4	35
59	0	0	0	0	0	1	19	0	35
60	0	0	0	0	0	1	19	10	35
61	0	0	0	0	0	1	29	3	35
62	0	0	0	0	0	1	32	0	35
1	1	0	0	0	0	0	0	0	46
2	1	0	0	0	0	0	0	0	46
3	1	0	0	0	0	0	0	0	46
4	1	0	0	0	0	0	0	0	46
5	1	0	0	0	0	0	0	0	46
6	1	0	0	0	0	0	0	0	46
7	1	0	0	0	0	0	0	0	46
8	1	0	0	0	0	0	0	0	46
9	1	0	0	0	0	0	0	0	46
10	1	0	0	0	0	0	0	0	46
11	1	0	0	0	0	0	0	0	46
12	1	0	0	0	0	0	0	0	46
13	1	0	0	0	0	0	0	0	46
14	1	0	0	0	0	0	0	0	46
15	1	0	0	0	0	0	0	0	46
16	1	0	0	0	0	0	0	0	46
17	1	0	0	0	0	0	0	0	46
18	1	0	0	0	0	0	0	0	46
19	1	0	0	0	0	0	0	0	46
20	1	0	0	0	0	0	0	0	46
21	1	0	0	0	0	0	0	0	46
22	1	0	0	0	0	0	0	0	46
23	1	0	0	0	0	0	0	0	46
24	1	0	0	0	0	0	0	0	46
25	1	0	0	0	0	0	0	0	46
26	1	0	0	0	0	0	0	0	46
27	1	0	0	0	0	0	0	0	46
28	1	0	0	0	0	0	0	0	46
29	1	0	0	0	0	0	0	0	46
30	0	1	0	0	0	0	0	1	46
31	0	1	0	0	0	0	1	0	46
32	0	1	0	0	0	0	1	0	46
33	0	1	0	0	0	0	1	0	46
34	0	1	0	0	0	0	1	0	46
35	0	1	0	0	0	0	1	0	46
36	0	1	0	0	0	0	1	0	46
37	0	0	1	0	0	0	1	0	46
38	0	0	1	0	0	0	1	3	46
39	0	0	1	0	0	0	4	0	46
40	0	0	1	0	0	0	4	0	46
41	0	0	1	0	0	0	4	0	46
42	0	0	1	0	0	0	4	2	46
43	0	0	1	0	0	0	6	3	46
44	0	0	0	1	0	0	9	0	46
45	0	0	0	1	0	0	9	0	46
46	0	0	0	1	0	0	9	0	46
47	0	0	0	1	0	0	9	0	46
48	0	0	0	1	0	0	9	0	46
49	0	0	0	1	0	0	9	0	46
50	0	0	0	1	0	0	9	0	46
51	0	0	0	0	1	0	9	0	46
52	0	0	0	0	1	0	9	0	46
53	0	0	0	0	1	0	9	1	46
54	0	0	0	0	1	0	10	0	46
55	0	0	0	0	1	0	10	2	46
56	0	0	0	0	1	0	12	0	46
57	0	0	0	0	1	0	12	0	46
58	0	0	0	0	0	1	12	2	46
59	0	0	0	0	0	1	14	0	46
60	0	0	0	0	0	1	14	1	46
61	0	0	0	0	0	1	15	0	46
62	0	0	0	0	0	1	15	0	46
